Caller,CallerSignature,Callee,CalleeSignature,CalleeParameterTypes,ReturnType,IsVoidCall,CallerPackage,CallerLayer,CalleeLayer,LayerRelation,IsInternal,ResolutionQuality,ArgCount,HasLiteralArg,HasNullArg,HasBooleanArg,HasNestedInvocationArg,ArgumentStaticTypes,Line,StandaloneStatement,ReturnUsed,AssignedToVariable,ReturnedDirectly,PassedAsArgument,InIfCondition,InsideIfBody,InsideLoop,InLoopCondition,InsideTry,InsideCatch,InsideFinally,ThrowsHandledLocally,InTernaryCondition,InsideLambda,InsideAnonymousClass,ReceiverCategory,ReceiverExpressionKind,ReceiverType,ReceiverOrigin,InvocationMode,MethodName,NamePattern,NameStartsWithGet,NameStartsWithFind,NameStartsWithSave,NameStartsWithExists,NameStartsWithDelete,NameStartsWithUpdate,NameStartsWithIs,NameStartsWithHas,NameContainsValidate,NameContainsCheck,BooleanLikeCall,CallerMethodNamePattern,CallerReturnType,CallerClassRole,CallerAnnotations,CallerTransactional,CallerTest,CallerRequestHandler,CallerOverride,CalleeAritySignature,ArgumentTypePattern,DistanceInCallChain,InternalResolutionQuality,CalleeModifiers,IsCollectionOperation,CallerMethodFanOut,CallerClassFanOut,CalleeMethodFanIn,CalleeClassFanIn,CallerMethodOutDegreeCentrality,CallerClassOutDegreeCentrality,CalleeMethodInDegreeCentrality,CalleeClassInDegreeCentrality,GuardedByIf,GuardedByNullCheck,GuardedByBooleanCheck,GuardedByInstanceofCheck,PrecededByGuardClause,BranchReturnsOnGuard,BranchThrowsOnGuard,BranchContinuesToInvocation,SameReceiverReferencedInGuard,SameArgumentReferencedInGuard,ReceiverIsProjectType,ReceiverIsExternalType,ReceiverIsFieldDependency,ReceiverIsDomainType,ReceiverIsCollectionType,ReceiverIsOptionalType,ReceiverIsStreamType,AnyArgumentIsProjectType,AnyArgumentIsExternalType,AnyArgumentIsDomainType,AnyArgumentIsCollectionType,AnyArgumentIsOptionalType,AnyArgumentIsPrimitiveLike,AnyArgumentIsStringLike,AnyArgumentIsBooleanLike,HasStringLiteralArg,HasNumericLiteralArg,HasCharLiteralArg,HasEnumArg,LiteralArgumentCount,CalleeDeclarationResolvable,CalleeTypeResolvable,ReceiverTypeResolvable,AllArgumentTypesResolvable,AnyArgumentTypeUnknown,HasKnownReturnType,NameStartsWithNotify,NameStartsWithPublish,NameStartsWithEmit,NameStartsWithDispatch,NameStartsWithFire,NameStartsWithSend,ReceiverLooksLikeObserverPublisher,ReceiverLooksLikeEventBus,ReceiverLooksLikeListenerRegistry,AnyArgumentLooksLikeEvent,AnyArgumentLooksLikeMessage,AnyArgumentLooksLikeListener,InsideTransactionCallback,FollowsStateMutationNearby,CallerContainsMultipleDistinctCallees,SiblingInvocationCountInMethod,CrossLayerCall,CallsDependencyField,CallsDifferentProjectComponentType,InsideDelegationChain,HasChainedOrNestedDelegation,ReturnValueIgnored,ReturnsBoolean,ReturnsCollection,ReturnsOptional,ReturnsProjectType,ReturnsExternalType,MethodLooksAccessor,MethodLooksMutator,CallerLooksQueryMethod,CallerLooksCommandMethod,CallerLooksControllerMethod,CallerLooksFactoryMethod,CallerLooksValidatorMethod,CalleeLooksQueryMethod,CalleeLooksCommandMethod,CalleeLooksValidatorMethod,CalleeLooksFactoryMethod,CalleeLooksControllerMethod,CallerIsPublic,CallerIsPrivate,CallerIsProtected,CallerIsStatic,CallerIsAbstract,CalleeIsStatic,CalleeIsAbstract,CalleeIsPublic,CalleeIsPrivate,PreviousStatementKind,NextStatementKind,PreviousStatementContainsMutation,NextStatementUsesInvocationResult,InvocationResultUsedInComparison,InvocationResultUsedInNullCheck,InvocationFeedsAnotherCall,ArgumentOrigins,AnyArgumentFromField,AnyArgumentFromParameter,AnyArgumentFromLocal,AnyArgumentFromInvocation,AnyArgumentFromConstructor,IsFactoryLikeCall,ReturnsNewProjectType,MethodNameStartsWithCreate,MethodNameStartsWithBuild,MethodNameStartsWithOf,MethodNameStartsWithFrom,ReceiverLooksLikeFactory
org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty,org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty(),java.util.Set#iterator,java.util.Set#iterator(),NONE,void,true,org.springframework.samples.petclinic.model,domain,external,domain->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,55,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,collection,VARIABLE,java.util.Set,LOCAL,INSTANCE,iterator,other,false,false,false,false,false,false,false,false,false,false,false,other,void,domain,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,13,8,1,3,0.03421053,0.06956522,0.00263158,0.02608696,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,15,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,INVOCATION,INVOCATION,false,true,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty,org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty(),hasToString,hasToString(java.lang.String),java.lang.String,void,true,org.springframework.samples.petclinic.model,domain,unknown,domain->unknown,false,NO_DECLARING_TYPE,1,true,false,false,false,java.lang.String,56,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,hasToString,guard,false,false,false,false,false,false,false,true,false,false,true,other,void,domain,Test,false,true,false,false,ONE,STRING_LITERAL,1,UNRESOLVED,UNKNOWN,false,13,8,1,25,0.03421053,0.06956522,0.00263158,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,1,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,15,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,INVOCATION,false,false,false,false,false,CtLiteralImpl,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty,org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty(),assertThat,assertThat(<unknown>),null,void,true,org.springframework.samples.petclinic.model,domain,unknown,domain->unknown,false,NO_DECLARING_TYPE,1,false,false,false,true,UNKNOWN,56,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,org.springframework.samples.petclinic.model.ValidatorTests,THIS,INSTANCE,assertThat,other,false,false,false,false,false,false,false,false,false,false,false,other,void,domain,Test,false,true,false,false,ONE,INVOCATION,0,UNRESOLVED,UNKNOWN,false,13,8,9,25,0.03421053,0.06956522,0.02368421,0.21739130,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,15,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,INVOCATION,false,false,false,false,true,INVOCATION,false,false,false,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty,org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty(),jakarta.validation.ConstraintViolation#getPropertyPath,jakarta.validation.ConstraintViolation#getPropertyPath(),NONE,void,true,org.springframework.samples.petclinic.model,domain,external,domain->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,56,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,variable,VARIABLE,jakarta.validation.ConstraintViolation,LOCAL,INSTANCE,getPropertyPath,query,true,false,false,false,false,false,false,false,false,false,false,other,void,domain,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,13,8,1,1,0.03421053,0.06956522,0.00263158,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,15,false,false,false,true,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,INVOCATION,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty,org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty(),isEqualTo,isEqualTo(java.lang.String),java.lang.String,void,true,org.springframework.samples.petclinic.model,domain,unknown,domain->unknown,false,NO_DECLARING_TYPE,1,true,false,false,false,java.lang.String,57,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,isEqualTo,guard,false,false,false,false,false,false,true,false,false,false,true,other,void,domain,Test,false,true,false,false,ONE,STRING_LITERAL,1,UNRESOLVED,UNKNOWN,false,13,8,9,25,0.03421053,0.06956522,0.02368421,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,1,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,15,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,INVOCATION,NONE,false,false,false,false,false,CtLiteralImpl,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty,org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty(),assertThat,assertThat(<unknown>),null,void,true,org.springframework.samples.petclinic.model,domain,unknown,domain->unknown,false,NO_DECLARING_TYPE,1,false,false,false,true,UNKNOWN,57,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,org.springframework.samples.petclinic.model.ValidatorTests,THIS,INSTANCE,assertThat,other,false,false,false,false,false,false,false,false,false,false,false,other,void,domain,Test,false,true,false,false,ONE,INVOCATION,0,UNRESOLVED,UNKNOWN,false,13,8,9,25,0.03421053,0.06956522,0.02368421,0.21739130,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,15,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,INVOCATION,NONE,false,false,false,false,true,INVOCATION,false,false,false,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty,org.springframework.samples.petclinic.model.ValidatorTests#shouldNotValidateWhenFirstNameEmpty(),jakarta.validation.ConstraintViolation#getMessage,jakarta.validation.ConstraintViolation#getMessage(),NONE,void,true,org.springframework.samples.petclinic.model,domain,external,domain->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,57,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,variable,VARIABLE,jakarta.validation.ConstraintViolation,LOCAL,INSTANCE,getMessage,query,true,false,false,false,false,false,false,false,false,false,false,other,void,domain,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,13,8,1,1,0.03421053,0.06956522,0.00263158,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,15,false,false,false,true,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,INVOCATION,NONE,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#addPet,org.springframework.samples.petclinic.owner.Owner#addPet(org.springframework.samples.petclinic.owner.Pet),org.springframework.samples.petclinic.model.BaseEntity#isNew,org.springframework.samples.petclinic.model.BaseEntity#isNew(),NONE,boolean,false,org.springframework.samples.petclinic.owner,other,domain,other->domain,true,RESOLVED_INTERNAL,0,false,false,false,false,NONE,98,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,domain_or_internal,VARIABLE,org.springframework.samples.petclinic.owner.Pet,PARAMETER,INSTANCE,isNew,guard,false,false,false,false,false,false,true,false,false,false,true,other,void,other,Entity|Table,false,false,false,false,ZERO,NONE,0,INTERNAL_RESOLVED,PUBLIC,false,3,11,6,11,0.00789474,0.09565217,0.01578947,0.09565217,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,true,false,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,NONE,NONE,false,false,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#addPet,org.springframework.samples.petclinic.owner.Owner#addPet(org.springframework.samples.petclinic.owner.Pet),java.util.List#add,java.util.List#add(java.lang.Object),java.lang.Object,boolean,false,org.springframework.samples.petclinic.owner,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,org.springframework.samples.petclinic.owner.Pet,99,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,collection,CHAINED_INVOCATION,java.util.List,CHAINED,CHAINED,add,command,false,false,false,false,false,false,false,false,false,false,true,other,void,other,Entity|Table,false,false,false,false,ONE,VARIABLE,1,EXTERNAL,UNKNOWN,true,3,11,2,9,0.00789474,0.09565217,0.00526316,0.07826087,true,false,true,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,false,PARAMETER,false,true,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#addPet,org.springframework.samples.petclinic.owner.Owner#addPet(org.springframework.samples.petclinic.owner.Pet),org.springframework.samples.petclinic.owner.Owner#getPets,org.springframework.samples.petclinic.owner.Owner#getPets(),NONE,java.util.List,false,org.springframework.samples.petclinic.owner,other,other,other->other,true,RESOLVED_INTERNAL,0,false,false,false,false,NONE,99,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,org.springframework.samples.petclinic.owner.Owner,THIS,INSTANCE,getPets,query,true,false,false,false,false,false,false,false,false,false,false,other,void,other,Entity|Table,false,false,false,false,ZERO,NONE,0,INTERNAL_RESOLVED,PUBLIC,false,3,11,5,7,0.00789474,0.09565217,0.01315789,0.06086957,true,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,false,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,NONE,NONE,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.String),org.springframework.samples.petclinic.owner.Owner#getPet,"org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.String,boolean)",java.lang.String|boolean,org.springframework.samples.petclinic.owner.Pet,false,org.springframework.samples.petclinic.owner,other,other,other->other,true,RESOLVED_INTERNAL,2,true,false,true,false,java.lang.String|boolean,109,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,org.springframework.samples.petclinic.owner.Owner,THIS,INSTANCE,getPet,query,true,false,false,false,false,false,false,false,false,false,false,query,org.springframework.samples.petclinic.owner.Pet,other,Entity|Table,false,false,false,false,TWO,VARIABLE|BOOLEAN_LITERAL,0,INTERNAL_RESOLVED,PUBLIC,false,1,11,3,7,0.00263158,0.09565217,0.00789474,0.06086957,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,1,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,false,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,NONE,NONE,false,false,false,false,false,PARAMETER|CtLiteralImpl,false,true,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.Integer),org.springframework.samples.petclinic.owner.Owner#getPets,org.springframework.samples.petclinic.owner.Owner#getPets(),NONE,java.util.List,false,org.springframework.samples.petclinic.owner,other,other,other->other,true,RESOLVED_INTERNAL,0,false,false,false,false,NONE,118,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,domain_or_internal,THIS,org.springframework.samples.petclinic.owner.Owner,THIS,INSTANCE,getPets,query,true,false,false,false,false,false,false,false,false,false,false,query,org.springframework.samples.petclinic.owner.Pet,other,Entity|Table,false,false,false,false,ZERO,NONE,0,INTERNAL_RESOLVED,PUBLIC,false,4,11,5,7,0.01052632,0.09565217,0.01315789,0.06086957,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,false,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,NONE,RETURN,false,false,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.Integer),org.springframework.samples.petclinic.model.BaseEntity#isNew,org.springframework.samples.petclinic.model.BaseEntity#isNew(),NONE,boolean,false,org.springframework.samples.petclinic.owner,other,domain,other->domain,true,RESOLVED_INTERNAL,0,false,false,false,false,NONE,119,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,domain_or_internal,VARIABLE,org.springframework.samples.petclinic.owner.Pet,LOCAL,INSTANCE,isNew,guard,false,false,false,false,false,false,true,false,false,false,true,query,org.springframework.samples.petclinic.owner.Pet,other,Entity|Table,false,false,false,false,ZERO,NONE,0,INTERNAL_RESOLVED,PUBLIC,false,4,11,6,11,0.01052632,0.09565217,0.01578947,0.09565217,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,true,false,true,false,false,false,true,false,false,false,true,true,false,true,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,NONE,NONE,false,false,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.Integer),org.springframework.samples.petclinic.model.BaseEntity#getId,org.springframework.samples.petclinic.model.BaseEntity#getId(),NONE,java.lang.Integer,false,org.springframework.samples.petclinic.owner,other,domain,other->domain,true,RESOLVED_INTERNAL,0,false,false,false,false,NONE,120,false,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,domain_or_internal,VARIABLE,org.springframework.samples.petclinic.owner.Pet,LOCAL,INSTANCE,getId,query,true,false,false,false,false,false,false,false,false,false,false,query,org.springframework.samples.petclinic.owner.Pet,other,Entity|Table,false,false,false,false,ZERO,NONE,0,INTERNAL_RESOLVED,PUBLIC,false,4,11,12,11,0.01052632,0.09565217,0.03157895,0.09565217,true,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,true,false,true,false,false,false,false,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,NONE,IF,false,true,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.Integer),java.util.Objects#equals,"java.util.Objects#equals(java.lang.Object,java.lang.Object)",java.lang.Object|java.lang.Object,boolean,false,org.springframework.samples.petclinic.owner,other,external,other->external,false,RESOLVED_EXTERNAL,2,false,false,false,false,java.lang.Integer|java.lang.Integer,121,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,static_type,TYPE_ACCESS,void,STATIC,STATIC,equals,other,false,false,false,false,false,false,false,false,false,false,true,query,org.springframework.samples.petclinic.owner.Pet,other,Entity|Table,false,false,false,false,TWO,VARIABLE|VARIABLE,0,EXTERNAL,UNKNOWN,false,4,11,4,4,0.01052632,0.09565217,0.01052632,0.03478261,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,false,LOCAL|PARAMETER,false,true,true,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#getPet,"org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.String,boolean)",org.springframework.samples.petclinic.owner.Owner#getPets,org.springframework.samples.petclinic.owner.Owner#getPets(),NONE,java.util.List,false,org.springframework.samples.petclinic.owner,other,other,other->other,true,RESOLVED_INTERNAL,0,false,false,false,false,NONE,136,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,domain_or_internal,THIS,org.springframework.samples.petclinic.owner.Owner,THIS,INSTANCE,getPets,query,true,false,false,false,false,false,false,false,false,false,false,query,org.springframework.samples.petclinic.owner.Pet,other,Entity|Table,false,false,false,false,ZERO,NONE,0,INTERNAL_RESOLVED,PUBLIC,false,4,11,5,7,0.01052632,0.09565217,0.01315789,0.06086957,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,false,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,NONE,RETURN,false,false,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#getPet,"org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.String,boolean)",org.springframework.samples.petclinic.model.NamedEntity#getName,org.springframework.samples.petclinic.model.NamedEntity#getName(),NONE,java.lang.String,false,org.springframework.samples.petclinic.owner,other,domain,other->domain,true,RESOLVED_INTERNAL,0,false,false,false,false,NONE,137,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,domain_or_internal,VARIABLE,org.springframework.samples.petclinic.owner.Pet,LOCAL,INSTANCE,getName,query,true,false,false,false,false,false,false,false,false,false,false,query,org.springframework.samples.petclinic.owner.Pet,other,Entity|Table,false,false,false,false,ZERO,NONE,0,INTERNAL_RESOLVED,PUBLIC,false,4,11,13,12,0.01052632,0.09565217,0.03421053,0.10434783,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,true,false,true,false,false,false,false,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,NONE,IF,false,true,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#getPet,"org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.String,boolean)",java.lang.String#equalsIgnoreCase,java.lang.String#equalsIgnoreCase(java.lang.String),java.lang.String,boolean,false,org.springframework.samples.petclinic.owner,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,java.lang.String,138,false,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,variable,VARIABLE,java.lang.String,LOCAL,INSTANCE,equalsIgnoreCase,other,false,false,false,false,false,false,false,false,false,false,true,query,org.springframework.samples.petclinic.owner.Pet,other,Entity|Table,false,false,false,false,ONE,VARIABLE,0,EXTERNAL,UNKNOWN,false,4,11,1,3,0.01052632,0.09565217,0.00263158,0.02608696,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,false,PARAMETER,false,true,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.Owner#getPet,"org.springframework.samples.petclinic.owner.Owner#getPet(java.lang.String,boolean)",org.springframework.samples.petclinic.model.BaseEntity#isNew,org.springframework.samples.petclinic.model.BaseEntity#isNew(),NONE,boolean,false,org.springframework.samples.petclinic.owner,other,domain,other->domain,true,RESOLVED_INTERNAL,0,false,false,false,false,NONE,139,false,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,domain_or_internal,VARIABLE,org.springframework.samples.petclinic.owner.Pet,LOCAL,INSTANCE,isNew,guard,false,false,false,false,false,false,true,false,false,false,true,query,org.springframework.samples.petclinic.owner.Pet,other,Entity|Table,false,false,false,false,ZERO,NONE,0,INTERNAL_RESOLVED,PUBLIC,false,4,11,6,11,0.01052632,0.09565217,0.01578947,0.09565217,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,true,false,true,false,false,false,true,false,false,false,true,true,false,true,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,NONE,NONE,false,false,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
