Caller,Callee,ReturnType,Package,IsInternal,ArgCount,Line
org.springframework.samples.petclinic.vet.VetControllerTests#setup,org.springframework.samples.petclinic.vet.VetControllerTests#helen,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.vet,true,0,76
org.springframework.samples.petclinic.vet.VetControllerTests#setup,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,77
org.springframework.samples.petclinic.vet.VetControllerTests#setup,BDDMockito#given,void,org.springframework.samples.petclinic.vet,false,1,77
org.springframework.samples.petclinic.vet.VetControllerTests#setup,org.springframework.samples.petclinic.vet.VetRepository#findAll,org.springframework.samples.petclinic.vet.Page,org.springframework.samples.petclinic.vet,true,1,77
org.springframework.samples.petclinic.vet.VetControllerTests#setup,ArgumentMatchers#any,void,org.springframework.samples.petclinic.vet,false,1,77
org.springframework.samples.petclinic.vet.VetControllerTests#setup,org.assertj.core.util.Lists#newArrayList,void,org.springframework.samples.petclinic.vet,false,2,78
org.springframework.samples.petclinic.vet.VetControllerTests#setup,org.springframework.samples.petclinic.vet.VetControllerTests#james,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.vet,true,0,78
org.springframework.samples.petclinic.vet.VetControllerTests#setup,org.springframework.samples.petclinic.vet.VetControllerTests#helen,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.vet,true,0,78
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,85
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,85
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,85
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,org.springframework.test.web.servlet.MockMvc#perform,void,org.springframework.samples.petclinic.vet,false,1,85
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,org.springframework.test.web.servlet.request.MockMvcRequestBuilders#get,void,org.springframework.samples.petclinic.vet,false,1,85
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,0,86
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,0,86
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,87
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,0,87
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,88
org.springframework.samples.petclinic.vet.VetControllerTests#testShowVetListHtml,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,0,88
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,org.springframework.test.web.servlet.ResultActions,org.springframework.samples.petclinic.vet,false,1,94
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,org.springframework.test.web.servlet.MockMvc#perform,void,org.springframework.samples.petclinic.vet,false,1,94
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,94
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,94
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,0,95
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,0,95
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,96
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,org.springframework.test.web.servlet.ResultActions#andExpect,void,org.springframework.samples.petclinic.vet,false,1,96
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,96
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,0,96
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,97
org.springframework.samples.petclinic.vet.VetControllerTests#testShowResourcesVetList,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,97
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.model.Person#setFirstName,void,org.springframework.samples.petclinic.vet,true,1,31
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.model.Person#setLastName,void,org.springframework.samples.petclinic.vet,true,1,32
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.model.BaseEntity#setId,void,org.springframework.samples.petclinic.vet,true,1,33
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.util.SerializationUtils#deserialize,void,org.springframework.samples.petclinic.vet,false,1,35
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.util.SerializationUtils#serialize,void,org.springframework.samples.petclinic.vet,false,1,35
org.springframework.samples.petclinic.vet.VetTests#testSerialization,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,36
org.springframework.samples.petclinic.vet.VetTests#testSerialization,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,36
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.model.Person#getFirstName,java.lang.String,org.springframework.samples.petclinic.vet,true,0,36
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.model.Person#getFirstName,java.lang.String,org.springframework.samples.petclinic.vet,true,0,36
org.springframework.samples.petclinic.vet.VetTests#testSerialization,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,37
org.springframework.samples.petclinic.vet.VetTests#testSerialization,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,37
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.model.Person#getLastName,java.lang.String,org.springframework.samples.petclinic.vet,true,0,37
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.model.Person#getLastName,java.lang.String,org.springframework.samples.petclinic.vet,true,0,37
org.springframework.samples.petclinic.vet.VetTests#testSerialization,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,38
org.springframework.samples.petclinic.vet.VetTests#testSerialization,UNKNOWN,void,org.springframework.samples.petclinic.vet,false,1,38
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.model.BaseEntity#getId,java.lang.Integer,org.springframework.samples.petclinic.vet,true,0,38
org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.model.BaseEntity#getId,java.lang.Integer,org.springframework.samples.petclinic.vet,true,0,38
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindOwnersByLastName,org.springframework.samples.petclinic.owner.OwnerRepository#findByLastNameStartingWith,org.springframework.data.domain.Page,org.springframework.samples.petclinic.service,true,2,89
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindOwnersByLastName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,90
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindOwnersByLastName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,90
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindOwnersByLastName,org.springframework.samples.petclinic.owner.OwnerRepository#findByLastNameStartingWith,org.springframework.data.domain.Page,org.springframework.samples.petclinic.service,true,2,92
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindOwnersByLastName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,93
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindOwnersByLastName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,93
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.service,true,1,98
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,99
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,99
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,java.util.Optional#get,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.service,false,0,100
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,101
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,101
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,org.springframework.samples.petclinic.model.Person#getLastName,java.lang.String,org.springframework.samples.petclinic.service,true,0,101
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,102
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,102
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,org.springframework.samples.petclinic.owner.Owner#getPets,java.util.List,org.springframework.samples.petclinic.service,true,0,102
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,103
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,103
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,org.springframework.samples.petclinic.owner.Pet#getType,org.springframework.samples.petclinic.owner.PetType,org.springframework.samples.petclinic.service,true,0,103
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,java.util.List#get,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.service,false,1,103
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,org.springframework.samples.petclinic.owner.Owner#getPets,java.util.List,org.springframework.samples.petclinic.service,true,0,103
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,104
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,104
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,org.springframework.samples.petclinic.model.NamedEntity#getName,java.lang.String,org.springframework.samples.petclinic.service,true,0,104
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,org.springframework.samples.petclinic.owner.Pet#getType,org.springframework.samples.petclinic.owner.PetType,org.springframework.samples.petclinic.service,true,0,104
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,java.util.List#get,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.service,false,1,104
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindSingleOwnerWithPet,org.springframework.samples.petclinic.owner.Owner#getPets,java.util.List,org.springframework.samples.petclinic.service,true,0,104
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.samples.petclinic.owner.OwnerRepository#findByLastNameStartingWith,org.springframework.data.domain.Page,org.springframework.samples.petclinic.service,true,2,110
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.data.domain.Page#getTotalElements,void,org.springframework.samples.petclinic.service,false,0,111
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.samples.petclinic.model.Person#setFirstName,void,org.springframework.samples.petclinic.service,true,1,114
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.samples.petclinic.model.Person#setLastName,void,org.springframework.samples.petclinic.service,true,1,115
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.samples.petclinic.owner.Owner#setAddress,void,org.springframework.samples.petclinic.service,true,1,116
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.samples.petclinic.owner.Owner#setCity,void,org.springframework.samples.petclinic.service,true,1,117
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.samples.petclinic.owner.Owner#setTelephone,void,org.springframework.samples.petclinic.service,true,1,118
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,119
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,120
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,120
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.samples.petclinic.model.BaseEntity#getId,java.lang.Integer,org.springframework.samples.petclinic.service,true,0,120
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.samples.petclinic.owner.OwnerRepository#findByLastNameStartingWith,org.springframework.data.domain.Page,org.springframework.samples.petclinic.service,true,2,122
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,123
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,123
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertOwner,org.springframework.data.domain.Page#getTotalElements,void,org.springframework.samples.petclinic.service,false,0,123
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.service,true,1,129
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,130
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,130
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,java.util.Optional#get,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.service,false,0,131
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,org.springframework.samples.petclinic.model.Person#getLastName,java.lang.String,org.springframework.samples.petclinic.service,true,0,132
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,org.springframework.samples.petclinic.model.Person#setLastName,void,org.springframework.samples.petclinic.service,true,1,135
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,136
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.service,true,1,139
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,140
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,140
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,java.util.Optional#get,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.service,false,0,141
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,142
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,142
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdateOwner,org.springframework.samples.petclinic.model.Person#getLastName,java.lang.String,org.springframework.samples.petclinic.service,true,0,142
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindAllPetTypes,org.springframework.samples.petclinic.owner.PetTypeRepository#findPetTypes,java.util.List,org.springframework.samples.petclinic.service,true,0,147
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindAllPetTypes,org.springframework.samples.petclinic.service.EntityUtils#getById,org.springframework.samples.petclinic.owner.PetType,org.springframework.samples.petclinic.service,true,3,149
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindAllPetTypes,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,150
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindAllPetTypes,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,150
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindAllPetTypes,org.springframework.samples.petclinic.model.NamedEntity#getName,java.lang.String,org.springframework.samples.petclinic.service,true,0,150
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindAllPetTypes,org.springframework.samples.petclinic.service.EntityUtils#getById,org.springframework.samples.petclinic.owner.PetType,org.springframework.samples.petclinic.service,true,3,151
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindAllPetTypes,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,152
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindAllPetTypes,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,152
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindAllPetTypes,org.springframework.samples.petclinic.model.NamedEntity#getName,java.lang.String,org.springframework.samples.petclinic.service,true,0,152
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.service,true,1,158
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,159
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,159
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,java.util.Optional#get,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.service,false,0,160
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,java.util.List#size,int,org.springframework.samples.petclinic.service,false,0,162
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.Owner#getPets,java.util.List,org.springframework.samples.petclinic.service,true,0,162
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.model.NamedEntity#setName,void,org.springframework.samples.petclinic.service,true,1,165
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.PetTypeRepository#findPetTypes,java.util.List,org.springframework.samples.petclinic.service,true,0,166
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.Pet#setType,void,org.springframework.samples.petclinic.service,true,1,167
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.service.EntityUtils#getById,org.springframework.samples.petclinic.owner.PetType,org.springframework.samples.petclinic.service,true,3,167
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.Pet#setBirthDate,void,org.springframework.samples.petclinic.service,true,1,168
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,java.time.LocalDate#now,java.time.LocalDate,org.springframework.samples.petclinic.service,false,0,168
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.Owner#addPet,void,org.springframework.samples.petclinic.service,true,1,169
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,170
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,170
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.Owner#getPets,java.util.List,org.springframework.samples.petclinic.service,true,0,170
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,172
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.service,true,1,174
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,175
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,175
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,java.util.Optional#get,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.service,false,0,176
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,177
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,177
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.Owner#getPets,java.util.List,org.springframework.samples.petclinic.service,true,0,177
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.service,true,1,179
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,180
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,180
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldInsertPetIntoDatabaseAndGenerateId,org.springframework.samples.petclinic.model.BaseEntity#getId,java.lang.Integer,org.springframework.samples.petclinic.service,true,0,180
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.service,true,1,186
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,187
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,187
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,java.util.Optional#get,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.service,false,0,188
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.service,true,1,190
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,org.springframework.samples.petclinic.model.NamedEntity#getName,java.lang.String,org.springframework.samples.petclinic.service,true,0,191
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,org.springframework.samples.petclinic.model.NamedEntity#setName,void,org.springframework.samples.petclinic.service,true,1,194
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,195
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.service,true,1,197
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,198
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,198
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,java.util.Optional#get,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.service,false,0,199
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.service,true,1,200
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,201
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,201
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,org.springframework.samples.petclinic.model.NamedEntity#getName,java.lang.String,org.springframework.samples.petclinic.service,true,0,201
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,org.springframework.samples.petclinic.vet.VetRepository#findAll,java.util.Collection,org.springframework.samples.petclinic.service,true,0,206
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,org.springframework.samples.petclinic.service.EntityUtils#getById,org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.service,true,3,208
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,209
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,209
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,org.springframework.samples.petclinic.model.Person#getLastName,java.lang.String,org.springframework.samples.petclinic.service,true,0,209
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,210
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,210
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,org.springframework.samples.petclinic.vet.Vet#getNrOfSpecialties,int,org.springframework.samples.petclinic.service,true,0,210
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,211
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,211
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,org.springframework.samples.petclinic.model.NamedEntity#getName,java.lang.String,org.springframework.samples.petclinic.service,true,0,211
