ReturnType,IsVoidCall,CallerLayer,CalleeLayer,LayerRelation,ArgCount,HasLiteralArg,HasNullArg,HasBooleanArg,HasNestedInvocationArg,AssignedToVariable,ReturnedDirectly,PassedAsArgument,InIfCondition,InsideIfBody,InsideLoop,ReceiverCategory,ReceiverOrigin,MethodName,NamePattern,NameStartsWithGet,NameStartsWithFind,NameStartsWithSave,NameStartsWithDelete,NameStartsWithUpdate,NameContainsValidate,NameContainsCheck,BooleanLikeCall,ArgumentTypePattern,CallerMethodFanOut,CallerClassFanOut,CalleeMethodFanIn,GuardedByIf,GuardedByNullCheck,GuardedByBooleanCheck,GuardedByInstanceofCheck,PrecededByGuardClause,ReceiverIsProjectType,ReceiverIsExternalType,ReceiverIsFieldDependency,NameStartsWithNotify,NameStartsWithPublish,NameStartsWithEmit,NameStartsWithDispatch,NameStartsWithFire,NameStartsWithSend,ReceiverLooksLikeObserverPublisher,ReceiverLooksLikeEventBus,ReceiverLooksLikeListenerRegistry,AnyArgumentLooksLikeEvent,AnyArgumentLooksLikeMessage,FollowsStateMutationNearby,CrossLayerCall,CallsDependencyField,InsideDelegationChain,HasChainedOrNestedDelegation,ReturnsBoolean,ReturnsCollection,ReturnsOptional,ReturnsProjectType,ReturnsExternalType,MethodLooksAccessor,MethodLooksMutator,CallerLooksControllerMethod,CalleeLooksQueryMethod,CalleeLooksCommandMethod,CalleeLooksValidatorMethod,PreviousStatementContainsMutation,InvocationResultUsedInComparison,InvocationResultUsedInNullCheck,InvocationFeedsAnotherCall,IsFactoryLikeCall,ReturnsNewProjectType,MethodNameStartsWithCreate,MethodNameStartsWithBuild,MethodNameStartsWithOf,MethodNameStartsWithFrom,ReceiverLooksLikeFactory,ResultUsageKind,CalleeNameAction,ComputeTransformNameHint,CalleeBodySummary,CalleeAnnotations,ReceiverFieldInjectedDependency,IsLoggingCall,ManualLabel
org.springframework.samples.petclinic.owner.Pet,false,other,other,other->other,1,false,false,false,false,true,false,false,false,false,false,domain_or_internal,THIS,getPet,query,true,false,false,false,false,false,false,false,VARIABLE,5,11,7,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,RETURNS_VALUE,Entity|Table,false,false,Query/Retrieve
void,true,other,other,other->other,0,false,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,open,other,false,false,false,false,false,false,false,false,NONE,4,10,40,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,ASSIGNS_VARIABLE|RETURNS_VALUE|THROWS_EXCEPTION,NONE,false,false,Command/Mutate
nl.tudelft.jpacman.board.Direction,false,other,other,other->other,0,false,false,false,false,false,true,true,false,false,false,domain_or_internal,THIS,getDirection,query,true,false,false,false,false,false,false,false,NONE,2,8,4,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,RETURNED|PASSED_AS_ARGUMENT,ACCESSOR,NONE,RETURNS_VALUE,NONE,false,false,Query/Retrieve
nl.tudelft.jpacman.board.Board,false,other,other,other->other,0,false,false,false,false,true,false,false,false,false,false,domain_or_internal,CHAINED,getBoard,query,true,false,false,false,false,false,false,false,NONE,8,10,3,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED|CHAINED,ACCESSOR,NONE,RETURNS_VALUE,SuppressWarnings,false,false,Query/Retrieve
int,false,other,other,other->other,0,false,false,false,false,false,false,true,false,false,false,domain_or_internal,LOCAL,getScore,query,true,false,false,false,false,false,false,false,NONE,17,7,2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,ACCESSOR,NONE,RETURNS_VALUE,NONE,false,false,Query/Retrieve
nl.tudelft.jpacman.level.Level,false,other,other,other->other,1,false,false,false,false,false,true,false,false,false,false,collection,THIS,parseMap,other,false,false,false,false,false,false,false,false,VARIABLE,4,8,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,RETURNED,CONVERSION,PARSE,ASSIGNS_VARIABLE|RETURNS_VALUE,NONE,false,false,Compute/Transform
nl.tudelft.jpacman.board.Square,false,other,other,other->other,1,false,false,false,false,true,false,false,false,false,false,domain_or_internal,LOCAL,getSquareAt,query,true,false,false,false,false,false,false,false,VARIABLE,10,17,10,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,RETURNS_VALUE,NONE,false,false,Query/Retrieve
void,true,other,other,other->other,1,false,false,false,false,false,false,false,false,true,true,domain_or_internal,THIS,addInternalAttachment,command,false,false,false,false,false,false,false,false,VARIABLE,3,24,1,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,ASSIGNS_VARIABLE|CALLS_MUTATOR|THROWS_EXCEPTION,NONE,false,false,Command/Mutate
void,true,other,other,other->other,1,false,false,false,true,false,false,false,false,false,false,domain_or_internal,PARAMETER,addPoints,command,false,false,false,false,false,false,false,false,INVOCATION,2,2,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,NONE,false,false,Command/Mutate
void,true,other,external,other->external,1,false,false,false,false,false,false,false,false,false,false,field,FIELD,sendMessage,other,false,false,false,false,false,false,false,false,VARIABLE,3,3,1,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,NOTIFICATION,NONE,UNRESOLVED,UNRESOLVED,true,false,Notify/Publish
void,true,service,other,service->other,1,true,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,setTelephone,command,false,false,false,false,false,false,false,false,STRING_LITERAL,13,18,3,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,Entity|Table,false,false,Command/Mutate
void,true,service,domain,service->domain,1,true,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,setName,command,false,false,false,false,false,false,false,false,STRING_LITERAL,20,18,12,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,MappedSuperclass,false,false,Command/Mutate
void,true,other,external,other->external,1,false,false,false,false,false,false,false,false,false,false,field,FIELD,sendEmptyMessage,other,false,false,false,false,false,false,false,false,VARIABLE,3,7,5,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,NOTIFICATION,NONE,UNRESOLVED,UNRESOLVED,true,false,Notify/Publish
void,true,other,other,other->other,3,false,false,false,false,false,false,false,false,false,true,static_type,STATIC,findViewablesAndAttachments,query,false,true,false,false,false,false,false,false,VARIABLE|VARIABLE|VARIABLE,4,27,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,FINDER,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
void,true,controller,other,controller->other,1,false,false,false,true,false,false,false,false,true,false,domain_or_internal,LOCAL,setBirthDate,command,false,false,false,false,false,false,false,false,INVOCATION,11,16,7,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,Entity|Table,false,false,Command/Mutate
java.util.Map,false,other,other,other->other,1,false,false,false,false,false,true,true,false,false,false,domain_or_internal,THIS,readAllValues,query,false,false,false,false,false,false,false,false,VARIABLE,5,12,2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,RETURNED|PASSED_AS_ARGUMENT,ACCESSOR,NONE,ASSIGNS_VARIABLE|RETURNS_VALUE,NONE,false,false,Query/Retrieve
void,true,other,external,other->external,1,false,false,false,false,false,false,false,false,true,true,logger,FIELD,info,other,false,false,false,false,false,false,false,false,BINARY,12,10,1,true,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,LOGGER,NONE,UNRESOLVED,UNRESOLVED,true,true,Unknown/Mixed
void,true,other,other,other->other,0,false,false,false,false,false,false,false,false,true,false,domain_or_internal,THIS,notifyObserversLevelWon,other,false,false,false,false,false,false,false,false,NONE,6,17,1,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,NOTIFICATION,NONE,NONE,SuppressWarnings,false,false,Notify/Publish
void,true,other,external,other->external,1,false,false,false,false,false,false,false,false,false,false,static_type,STATIC,verifyNoMoreInteractions,other,false,false,false,false,false,false,false,false,VARIABLE,13,20,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,IGNORED,VALIDATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
void,true,other,external,other->external,1,false,false,false,false,false,false,true,false,false,false,static_type,STATIC,any,other,false,false,false,false,false,false,false,false,VARIABLE,24,19,9,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
java.util.Optional,false,controller,other,controller->other,1,false,false,false,false,true,false,false,false,false,false,repository,FIELD,findById,query,false,true,false,false,false,false,false,false,VARIABLE,5,9,15,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,FINDER,NONE,UNRESOLVED,NONE,true,false,Query/Retrieve
int,false,other,other,other->other,0,false,false,false,false,false,true,false,false,false,false,domain_or_internal,CHAINED,getWidth,query,true,false,false,false,false,false,false,false,NONE,2,3,4,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,RETURNED|CHAINED,ACCESSOR,NONE,UNRESOLVED,NONE,false,false,Query/Retrieve
void,true,other,unknown,other->unknown,1,false,false,false,true,false,false,false,false,false,false,chained_call,CHAINED,andExpect,other,false,false,false,false,false,false,false,false,INVOCATION,11,2,28,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
void,true,other,other,other->other,2,false,false,false,false,false,false,false,false,false,true,domain_or_internal,PARAMETER,move,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE,3,7,3,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,NONE,NONE,false,false,Command/Mutate
void,true,other,external,other->external,1,false,false,false,true,false,false,false,false,false,false,static_type,STATIC,when,other,false,false,false,false,false,false,false,false,INVOCATION,6,21,34,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
